dataset,split,group,image,original_split
dataset_1,train,IMG_20250813_140427,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_140427_jpg.rf.8be514657bd1c2c0cb28f00d16815eca.jpg,valid
dataset_1,train,IMG_20250813_095913,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_095913_jpg.rf.7ab1bbfa25ed0ae832f4cb18b21e547e.jpg,valid
dataset_1,train,IMG_20250729_133059,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_133059_jpg.rf.837df549a26fa2fa810f3d4c34facaec.jpg,valid
dataset_1,train,IMG_20250813_140340,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_140340_jpg.rf.7643940640dbb6c9ac2ba86583882628.jpg,valid
dataset_1,val,0552,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0552_jpg.rf.21bdaab386b8073750a5faeba698585c.jpg,valid
dataset_1,train,IMG_20250729_083840,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083840_jpg.rf.6e2535a5fc6ae0f8fe829f9f3f5e776b.jpg,valid
dataset_1,val,2E4A6GR,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/2E4A6GR_jpg.rf.8b03d817470e6a6937a2d5ea0cc2f36a.jpg,valid
dataset_1,train,IMG_20250806_103925,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_103925_jpg.rf.5d4ad13c630165fafb64e9e487ed6cf6.jpg,valid
dataset_1,test,IMG_20250806_104026,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104026_jpg.rf.5fb823b7e923d7c5cb5a0230148d0582.jpg,valid
dataset_1,train,IMG_20250729_133059,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_133059_jpg.rf.1b67322f6c13d80c32061917a83c7c77.jpg,valid
dataset_1,val,2E4A6GR,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/2E4A6GR_jpg.rf.ed00e525fcf88f3692bed73d0e670b16.jpg,valid
dataset_1,train,0476,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0476_jpg.rf.8711e07d5d8ccbdc6d62a8255459f342.jpg,valid
dataset_1,test,wooden-pallets-stack-truck-freight-cargo-warehouse-transportation-logistics-industrial-157558754,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/wooden-pallets-stack-truck-freight-cargo-warehouse-transportation-logistics-industrial-157558754_jpg.rf.b2636eda7a25bf75ee9b254a2a6fd0b8.jpg,valid
dataset_1,test,IMG_20250729_083753,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083753_jpg.rf.30d9de3db9f034f289ac88560fd04e02.jpg,valid
dataset_1,test,0526,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0526_jpg.rf.6df64df7eae110e1049476ded86c6e42.jpg,valid
dataset_1,train,IMG_20250729_084147,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084147_jpg.rf.6a87684ff64850bbb184781f91280b60.jpg,valid
dataset_1,train,0444,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0444_jpg.rf.accb92cf46b2c051bf872da25707f96a.jpg,valid
dataset_1,train,0456,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0456_jpg.rf.d7159d221a17d2c01d58739924793b26.jpg,valid
dataset_1,train,IMG_20250729_083847,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083847_jpg.rf.7b5d918bcf89628c62c485b58dc4abf4.jpg,valid
dataset_1,train,IMG_20250804_141322,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250804_141322_jpg.rf.3678953d617cfc4b9da521ec95453ddc.jpg,valid
dataset_1,test,IMG_20250729_083759,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083759_jpg.rf.b08ed4c178bd664239f9742fae0e52e5.jpg,valid
dataset_1,val,IMG_20250729_084108,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084108_jpg.rf.10b1d1509a599ae2ac1076e208860b67.jpg,valid
dataset_1,test,IMG_20250729_083921,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083921_jpg.rf.d5e24dd2a4ca92bec0c85035fcf424d6.jpg,valid
dataset_1,train,0520,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0520_jpg.rf.4a8a59e59257261f88b0f41b45f8728a.jpg,valid
dataset_1,test,IMG_20250729_085107,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_085107_jpg.rf.96dfb8c43cb9965778ecad7bafcc2277.jpg,valid
dataset_1,val,0504,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0504_jpg.rf.5892509060710b242935314e77f0676f.jpg,valid
dataset_1,train,IMG_20250729_083631,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083631_jpg.rf.82bc6234bdb91ab9c3a9fb3ba345d709.jpg,valid
dataset_1,test,IMG_20250729_083805,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083805_jpg.rf.4c77aec252f44eebd8ac5aea43112a21.jpg,valid
dataset_1,train,IMG_20250729_083557,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083557_jpg.rf.a604da107ec4fc982068479b30fd7c12.jpg,valid
dataset_1,train,IMG_20250729_084515,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084515_jpg.rf.c37bf368b7d82fad2073fdd4b46e68e4.jpg,valid
dataset_1,train,IMG_20250729_083612,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083612_jpg.rf.5cd27f3b33b6d6cb41a9ad4e5935aab4.jpg,test
dataset_1,test,IMG_20250806_103953,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_103953_jpg.rf.1b940147d5d7b3e04b7443a751395688.jpg,test
dataset_1,train,IMG_20250806_104140,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104140_jpg.rf.09893f44d91d77ef6468ac6258401401.jpg,test
dataset_1,test,0536,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0536_jpg.rf.ce0f58d605106280d3c4eb693f6de756.jpg,test
dataset_1,test,IMG_20250729_083805,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083805_jpg.rf.40fcfeaf468ac485bc41d5df932804d5.jpg,test
dataset_1,train,B0EHAW,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/B0EHAW_jpg.rf.038f23d6fb321408ce2208ee08bca610.jpg,test
dataset_1,train,IMG_20250729_083648,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083648_jpg.rf.089686748610a7ccbdcca231185dca2c.jpg,test
dataset_1,train,IMG_20250813_135804,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_135804_jpg.rf.686de2026db309f1c1d1ddde7d99dec9.jpg,test
dataset_1,val,IMG_20250729_085036,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_085036_jpg.rf.662f41f5a0071d8c2a9d00fe636d3e79.jpg,test
dataset_1,train,IMG_20250729_084319,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084319_jpg.rf.50026c5328e80b2ecf0e1ac28eed5f18.jpg,test
dataset_1,train,IMG_20250806_104140,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104140_jpg.rf.b0ba8d527d0a40cb77c08d97c88f5634.jpg,test
dataset_1,train,IMG_20250729_084135,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084135_jpg.rf.dc7c551f680207794f27b9a6305c706a.jpg,test
dataset_1,train,0454,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0454_jpg.rf.9cc579341b6dcb617be71432484e89b1.jpg,test
dataset_1,train,IMG_20250813_140313,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_140313_jpg.rf.1041e8f7d7367959a0cc9821d8d4ad57.jpg,test
dataset_1,train,IMG_20250729_084515,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084515_jpg.rf.aadf62450ec9984ca16b27e692149c86.jpg,test
dataset_1,train,IMG_20250806_103904,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_103904_jpg.rf.ff34985f477d2a321389280396385385.jpg,test
dataset_1,val,0552,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0552_jpg.rf.b43e952094d26bc7a9e8a17b5075cd31.jpg,test
dataset_1,val,IMG_20250729_084122,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084122_jpg.rf.658617817909206974485f91214c8faa.jpg,test
dataset_1,train,piles-wooden-cargo-pallets-stacked-pallet-warehouse-223996293,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/piles-wooden-cargo-pallets-stacked-pallet-warehouse-223996293_jpg.rf.5105c492b8a29877dc0077aa8d62622c.jpg,test
dataset_1,test,IMG_20250729_083753,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083753_jpg.rf.a4bb8cd65f92d298206a29659e072c71.jpg,test
dataset_1,train,IMG_20250806_104551,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104551_jpg.rf.28c32595bea00092a634a4b51c149369.jpg,test
dataset_1,train,IMG_20250729_084635,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084635_jpg.rf.de86eed7d95d1332ab088696a3e11e80.jpg,test
dataset_1,test,0458,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0458_jpg.rf.5a130be3cc9e31b894a82687e17c6eeb.jpg,test
dataset_1,train,IMG_20250729_084225,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084225_jpg.rf.f15bd7f296ac6ab961a42fcc16274c03.jpg,test
dataset_1,train,IMG_20250729_133041,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_133041_jpg.rf.1fd40091ddcac25b9f039656b497c2e7.jpg,test
dataset_1,train,IMG_20250729_083723,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083723_jpg.rf.502ed541d444c7ee814a1a9296e57ece.jpg,test
dataset_1,val,IMG_20250729_083824,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083824_jpg.rf.6ef1a51b55b02766e72a61d3ea981a52.jpg,test
dataset_1,train,IMG_20250729_083813,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083813_jpg.rf.775c9b002130349e45a856d576a67119.jpg,test
dataset_1,train,IMG_20250729_083703,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083703_jpg.rf.3aa5936e4ab353789bbf910a9f284be9.jpg,test
dataset_1,test,IMG_20250729_083832,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083832_jpg.rf.8d87564e3e69a7d5bb1dc9f89b74f765.jpg,test
dataset_1,train,IMG_20250806_104611,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104611_jpg.rf.15dc72acf4ea848993862b98c03c96d1.jpg,test
dataset_1,train,IMG_20250729_083540,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083540_jpg.rf.932092557110d116a4f9a76b3c4ef43b.jpg,test
dataset_1,train,IMG_20250806_104536,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104536_jpg.rf.9ff6e52a4cdec69bf8b30d897b6e4ed3.jpg,test
dataset_1,train,IMG_20250729_083652,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083652_jpg.rf.92e3ee95d459934d1de4d06f842942ac.jpg,test
dataset_1,train,0492,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0492_jpg.rf.e82042c3e2b0fb55b06abfed6438b2db.jpg,test
dataset_1,train,IMG_20250729_083931,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083931_jpg.rf.a73e15444c2b6f2249a4b01863a9160b.jpg,test
dataset_1,train,0522,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0522_jpg.rf.e043ef0757c442c6876dffd8d6314438.jpg,test
dataset_1,train,IMG_20250813_140118,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_140118_jpg.rf.186f3d5710c7bff794979949c17288e8.jpg,test
dataset_1,train,IMG_20250729_084225,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084225_jpg.rf.bea8fcd0e5586861062b6dfb2f82d1a4.jpg,test
dataset_1,test,IMG_20250813_095904,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_095904_jpg.rf.4d7121843e6e25942b2a9e13e7cd9cd5.jpg,test
dataset_1,val,IMG_20250806_104456,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104456_jpg.rf.431544c53dd5bc8d36ad9dfd311a98e3.jpg,test
dataset_1,train,IMG_20250729_083546,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083546_jpg.rf.1f1e7a6c7725a97d23259b5ab451d2cb.jpg,test
dataset_1,test,IMG_20250729_083832,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083832_jpg.rf.25f09839e3b19b8c9e0d52ded22bd60d.jpg,test
dataset_1,train,IMG_20250729_083940,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083940_jpg.rf.0e645897b76da202cee22962ac5d2624.jpg,test
dataset_1,val,IMG_20250729_083620,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083620_jpg.rf.2e1c043b637f1dac7a3682baa5d12a05.jpg,test
dataset_1,train,IMG_20250729_083528,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083528_jpg.rf.7c8dd354f256ea60718051b7a0ef0c16.jpg,test
dataset_1,train,IMG_20250729_083912,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083912_jpg.rf.26914ffc7a7ff2a8abf4dc2bf461f9b2.jpg,test
dataset_1,train,IMG_20250813_135753,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_135753_jpg.rf.48e5cef4fdf5a4fbae13a6f3d0d8f1a8.jpg,test
dataset_1,train,IMG_20250729_084327,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084327_jpg.rf.3dc2b95a00f3af7843ffc96fb1fc9c04.jpg,test
dataset_1,train,IMG_20250813_095854,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_095854_jpg.rf.8aa876dd6834bc5e314261aee30fd80f.jpg,test
dataset_1,train,IMG_20250813_135918,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_135918_jpg.rf.a117fc3ceb8b9136f7e6c23e43fc1bbd.jpg,test
dataset_1,val,IMG_20250729_084604,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084604_jpg.rf.f2f4f29e567855ba2935edb9f1cb1420.jpg,test
dataset_1,test,IMG_20250813_135442,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_135442_jpg.rf.ab7d03f4e91209fb5baef28e51ab7f02.jpg,test
dataset_1,train,IMG_20250729_083512,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083512_jpg.rf.50930a2b50fb74ddf87b6f9343f51dc7.jpg,test
dataset_1,train,IMG_20250804_140843,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250804_140843_jpg.rf.13a6fe9a328a5035ec48965b68358f9d.jpg,test
dataset_1,train,IMG_20250729_083852,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083852_jpg.rf.2a0e9a4f61949811f91777f127da371e.jpg,test
dataset_1,train,IMG_20250729_083940,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083940_jpg.rf.fe545cda3d7d9809d3b19774356921d1.jpg,test
dataset_1,train,IMG_20250806_104515,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104515_jpg.rf.5c03560979178097f662cff488335084.jpg,test
dataset_1,train,IMG_20250806_104536,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104536_jpg.rf.7a9126d5a3fcd18b2fdc67151260cc96.jpg,test
dataset_1,val,wooden-pallets-various-projects-62446647,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/wooden-pallets-various-projects-62446647_jpg.rf.f2e3040f64422c81e7997baa18448c43.jpg,test
dataset_1,train,IMG_20250813_135423,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_135423_jpg.rf.e7b69085d823c52b264a0a1e437b8ea1.jpg,test
dataset_1,train,0480,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0480_jpg.rf.0cf7a518cf6c31ab30a1dc2ceafec9ac.jpg,test
dataset_1,test,IMG_20250729_083748,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083748_jpg.rf.6754f9f6fac8ba339c20b0845161eb83.jpg,test
dataset_1,val,IMG_20250729_083817,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083817_jpg.rf.19260f48377c772ebd5d6ef7032b3759.jpg,test
dataset_1,train,IMG_20250729_084250,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084250_jpg.rf.795fb32d5b52bd4f517340d8a1e0dd6f.jpg,test
dataset_1,test,IMG_20250813_140329,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_140329_jpg.rf.5207839f6acc4c6e0531c17bf2b1e1e7.jpg,test
dataset_1,test,0554,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0554_jpg.rf.3c3c22446da1e93e1141826a6843c805.jpg,test
dataset_1,val,0530,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0530_jpg.rf.f602274a36dce04551baecaad0253a98.jpg,test
dataset_1,train,IMG_20250729_084147,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084147_jpg.rf.123ff15800ed25a2adeaa8c7a057c6d9.jpg,test
dataset_1,train,IMG_20250729_083652,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083652_jpg.rf.d5f42a6c299690e8c9a4f553287c3434.jpg,test
dataset_1,test,IMG_20250729_085107,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_085107_jpg.rf.af11e716e8125a7495b93f6da015c36c.jpg,test
dataset_1,val,IMG_20250806_103808,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_103808_jpg.rf.3942ce2a1f4a88eed6be24bc83b4fa49.jpg,test
dataset_1,val,IMG_20250806_103808,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_103808_jpg.rf.9690664883326feb17a1c652c52abd70.jpg,test
dataset_1,train,IMG_20250729_083540,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083540_jpg.rf.723209cbd86de01b832baa89d319fdef.jpg,test
dataset_1,train,IMG_20250813_140509,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_140509_jpg.rf.02bcb44ea0c23a16a6d099dec76e94af.jpg,test
dataset_1,train,IMG_20250729_133054,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_133054_jpg.rf.2edf8948f5b48fcfdf43e6ad995ae138.jpg,test
dataset_1,train,IMG_20250813_135249,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_135249_jpg.rf.a309dc1f6cad933504ed09be6b847324.jpg,test
dataset_1,train,IMG_20250813_135435,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_135435_jpg.rf.73da48c4c4d3c21320094d6f5d18eeb0.jpg,test
dataset_1,train,IMG_20250804_141322,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250804_141322_jpg.rf.9517d4ceb0471782a5554772fd015643.jpg,test
dataset_1,val,IMG_20250729_083713,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083713_jpg.rf.8c21053bb2855e8e65c159c56e069afe.jpg,test
dataset_1,train,IMG_20250813_140509,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250813_140509_jpg.rf.aff4dc3758be008e913f248d6a33042a.jpg,test
dataset_1,train,2A3X76N,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/2A3X76N_jpg.rf.aa2a39fef4682626cc618f8b84cf2730.jpg,test
dataset_1,val,IMG_20250729_084255,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084255_jpg.rf.eb9c6f7e098a5d372afdde54294d6983.jpg,test
dataset_1,test,IMG_20250729_084112,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084112_jpg.rf.91c15009d53622b491d6492bc8d9d802.jpg,test
dataset_1,train,IMG_20250806_103917,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_103917_jpg.rf.5544d0a3eb83700189a442c5695d9cd3.jpg,test
dataset_1,test,IMG_20250729_084316,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084316_jpg.rf.9eb938350dd01b6f06e27abe3b65108b.jpg,test
dataset_1,test,0542,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/0542_jpg.rf.e11012a0ec42ce966547a802605bbca9.jpg,test
dataset_1,train,stack-wooden-pallets-industrial-warehousing-195336497,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/stack-wooden-pallets-industrial-warehousing-195336497_jpg.rf.ca26cc2333f3ce59f4a892f92e6d860f.jpg,test
dataset_1,train,stack-industrial-plastic-pallets-215737481,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/stack-industrial-plastic-pallets-215737481_jpg.rf.9526c368c20b3d0ff35846fbe21761c5.jpg,test
dataset_1,train,IMG_20250806_104149,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250806_104149_jpg.rf.c9d878a4f6bec0f23fe1c513fede5333.jpg,test
dataset_1,train,IMG_20250729_083546,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_083546_jpg.rf.60d76433f3b70dcc6401bcd119987ca4.jpg,test
dataset_1,test,IMG_20250729_084316,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/test/images/IMG_20250729_084316_jpg.rf.fd69f7d95af0892f4fa12893c6dcb032.jpg,test
